Track URI,Track Name,Artist URI,Artist Name,Artist Popularity,Artist Genres,Album,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms)
spotify:track:5R1WyFcSEkDARtEx92oftS,Issey Kehte Hain Hip Hop,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Issey Kehte Hain Hip Hop,56,0.911,0.608,4,-5.438,0,0.249,0.283,1.34E-06,0.113,0.652,100.013,194168
spotify:track:27hVZDBYlz2haxDACt1tGT,Chhori,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",GLORY,57,0.916,0.703,1,-7.739,0,0.109,0.528,0.000108,0.0781,0.88,93.01,148051
spotify:track:4t22MCG1GHjKlXRCIlJlDd,Paris Ka Trip,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Paris Ka Trip,57,0.814,0.723,7,-5.638,1,0.235,0.178,0,0.0445,0.768,74.981,196430
spotify:track:1hprJ4nFW7lyQbyi7RQnNj,4AM in Karachi,spotify:artist:69xcFpmqTOmFNOL08Bxyci,Talha Anjum,71,"['desi hip hop', 'hindi hip hop', 'pakistani hip hop', 'urdu hip hop']",Worth The Wait,58,0.695,0.293,10,-8.438,1,0.698,0.597,0,0.117,0.13,121.511,208695
spotify:track:1alInstEk6TQMuPyjCgI4K,Raat Ki Rani,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",SHAKTI,58,0.723,0.521,0,-9.255,1,0.187,0.237,0,0.525,0.645,149.991,211200
spotify:track:3JJtci5fSMdxYCVoHRHX2h,Antariksh,spotify:artist:4gdMJYnopf2nEUcanAwstx,Anuv Jain,77,"['desi pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",Antariksh,60,0.519,0.551,2,-11.193,0,0.177,0.287,0,0.117,0.237,177.976,165750
spotify:track:1sZFDDmmBVkcHOpV6AB0Nx,"Kalaastar (From ""Honey 3.0"")",spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']","Kalaastar (From ""Honey 3.0"")",58,0.812,0.832,1,-3.333,0,0.0499,0.0659,0,0.0719,0.594,94.973,207789
spotify:track:7JOFplrLQfYkuEcWCASZDo,Iktara - Lofi Flip,spotify:artist:3nQ125TJobosBH446Dsvvv,Kavita Seth,64,"['filmi', 'hindi indie', 'modern bollywood', 'sufi']",Iktara (Lofi Flip),58,0.382,0.52,7,-12.319,1,0.0366,0.225,0.0506,0.427,0.179,159.894,173973
spotify:track:1ySCeH8MLWheNDBxKCXqsD,Manali Trance,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",The Neha Kakkar Collection,56,0.613,0.84,6,-4.112,1,0.076,0.00807,1.58E-05,0.212,0.899,156.051,203206
spotify:track:3qp2R5QFdCNypAuHiG0KqK,Rounds N Ring,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",GLORY,59,0.881,0.746,2,-5.837,1,0.257,0.19,0,0.0677,0.76,91.027,175093
spotify:track:3HoyK88FbiUoYF6DSZZ4MJ,High On Me,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",GLORY,59,0.757,0.939,0,-3.508,1,0.0639,0.301,5.15E-05,0.057,0.764,114.985,175178
spotify:track:4OigMohZdysiJr7oiwu1IL,100 Million,spotify:artist:4Ai0pGz6GhQavjzaRhPTvz,DIVINE,68,"['desi hip hop', 'desi trap', 'hindi hip hop']",Street Dreams,56,0.598,0.837,10,-4.83,0,0.299,0.185,1.83E-06,0.191,0.893,85.075,192479
spotify:track:4qhU1lAxys4UVlHHQeFr6J,"Birthday Bash (From ""Dilliwaali Zaalim Girlfriend"")",spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Super Hits Of Yo Yo Honey Singh,55,0.8,0.93,2,-6.396,1,0.0636,0.015,3.21E-05,0.244,0.74,130.026,251539
spotify:track:4R8VBRb5nKbEfi1EIA2B7p,KTMBK,spotify:artist:5lMNphVhMLvhFmTWiKiLA2,Zaeden,55,"['desi pop', 'hindi indie', 'indian edm']",Genesis 1:1,58,0.898,0.435,6,-8.834,1,0.0489,0.555,0,0.139,0.836,115.034,154434
spotify:track:5KkCsYIgMK5H7Ih31Dnd2Q,Mirchi,spotify:artist:4Ai0pGz6GhQavjzaRhPTvz,DIVINE,68,"['desi hip hop', 'desi trap', 'hindi hip hop']",Mirchi,51,0.871,0.608,6,-5.486,1,0.4,0.142,0,0.0876,0.818,129.784,192923
spotify:track:0otoJd1qgMy43XGQZUZlAe,Chaar Botal Vodka,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Ragini Mms 2,53,0.877,0.881,4,-3.713,0,0.0713,0.421,0.000345,0.12,0.874,123.024,225837
spotify:track:27xsLWmSmEAiXABnOngOw7,Woh Raat,spotify:artist:5UdFr0GeO7jKIaNIJgwB36,Raftaar,63,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Woh Raat,51,0.728,0.901,2,-4.923,1,0.221,0.0807,1.25E-05,0.319,0.57,141.992,192676
spotify:track:4xj9pCtTgyGHpeALUzgxll,Namastute,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",न,53,0.782,0.84,10,-6.448,0,0.25,0.108,8.84E-06,0.158,0.752,159.945,120187
spotify:track:2ikI9Y7PCPIavU0TMSpF31,Saza-E-Maut,spotify:artist:5C1S9XwxMuuCciutwMhp5t,KR$NA,65,"['desi hip hop', 'desi trap', 'hindi hip hop']",Still Here,52,0.84,0.837,5,-6.18,0,0.272,0.229,0,0.105,0.881,141.999,180000
spotify:track:1AcoISAQZgYBflkE9JgOl4,4.1,spotify:artist:4Ai0pGz6GhQavjzaRhPTvz,DIVINE,68,"['desi hip hop', 'desi trap', 'hindi hip hop']",4.1,52,0.727,0.66,1,-6.468,1,0.349,0.555,0,0.111,0.213,85.845,169512
spotify:track:0RWx7EB3id2kMmIS9FmxlP,TT,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",TT,54,0.928,0.428,8,-11.177,0,0.204,0.577,0,0.116,0.723,129.977,237014
spotify:track:5jF97N0q1RL2Cn2Ss7Vz4Z,WARCRY,spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",MONOPOLY MOVES,53,0.473,0.837,3,-2.785,0,0.288,0.478,0,0.42,0.401,194.998,300923
spotify:track:4lDmFJg35YoU7GDDRMSHdA,Kyun,spotify:artist:69xcFpmqTOmFNOL08Bxyci,Talha Anjum,71,"['desi hip hop', 'hindi hip hop', 'pakistani hip hop', 'urdu hip hop']",Kyun,54,0.64,0.485,1,-8.567,1,0.115,0.441,3.37E-06,0.11,0.104,168.036,205714
spotify:track:1p2gLYTKWepMg5zA782o2T,KODAK,spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",MONOPOLY MOVES,54,0.613,0.647,10,-7.24,0,0.69,0.144,0,0.0739,0.52,70.644,363203
spotify:track:0bNkrxGqyFNYuXfj9HBV4r,Aaftaab,spotify:artist:7b6Ui7JVaBDEfZB9k6nHL0,The Local Train,64,"['hindi indie', 'indian indie', 'indian rock', 'new delhi indie']",Vaaqif,54,0.464,0.391,6,-9.884,1,0.0384,0.755,9.64E-05,0.105,0.418,106.887,233471
spotify:track:1Iqn110sncyGBTNEHGnhAU,Akatsuki,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",Lunch Break,52,0.668,0.751,1,-8.251,1,0.258,0.267,3.64E-05,0.192,0.601,156.025,155769
spotify:track:1eHkjvvyncnmjgwCSGI0el,Company,spotify:artist:008PpLcKUtVXle6JSwkq3I,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Company,51,0.778,0.808,7,-3.747,1,0.28,0.103,0,0.0436,0.602,99.971,222000
spotify:track:1ssPaLKCYRbDOCTyds8GQp,Raat Jashan Di,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Zorawar,52,0.409,0.915,9,-3.118,1,0.256,0.242,0,0.289,0.482,93,295055
spotify:track:7vzsGnsgEAvpR7G0oYDPfV,Dekho Dekho Gabbar Singh,spotify:artist:7hYZXC29LqX4vWGloviTyG,Baba Sehgal,54,"['desi hip hop', 'hindi hip hop']",Gabbar Singh,54,0.903,0.87,9,-2.617,0,0.119,0.0828,0,0.219,0.859,100.005,260000
spotify:track:3FTRSa9mWB3kKx2jkhUAN3,Tum Jab Paas,spotify:artist:0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",Tum Jab Paas - Single,53,0.751,0.344,6,-7.712,1,0.0379,0.528,1.62E-06,0.113,0.471,122.1,235932
spotify:track:0euDWZG2g1Cw12TDyLQUKu,Kaun Talha,spotify:artist:69xcFpmqTOmFNOL08Bxyci,Talha Anjum,71,"['desi hip hop', 'hindi hip hop', 'pakistani hip hop', 'urdu hip hop']",Kaun Talha,58,0.683,0.558,8,-7.947,1,0.313,0.0561,1.66E-05,0.128,0.362,112.617,269409
spotify:track:0MRg2bzlVhGQTi4ecu792k,Vardaan,spotify:artist:1VwNP7mP5DmTsdJqQuW0nT,Ajey Nagar (CarryMinati),48,['hindi hip hop'],Vardaan,54,0.675,0.735,9,-10.894,0,0.381,0.136,0,0.152,0.139,95,202105
spotify:track:1yRBYvgibg7JVS6uGvbDGU,Hisaab,spotify:artist:4Ai0pGz6GhQavjzaRhPTvz,DIVINE,68,"['desi hip hop', 'desi trap', 'hindi hip hop']",Street Dreams,54,0.718,0.803,4,-4.592,0,0.185,0.374,0,0.266,0.761,89.961,206937
spotify:track:4q7ls1XOMHmZCvTYAqNhxZ,11K,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",Lunch Break,52,0.897,0.624,6,-8.205,1,0.236,0.158,7.34E-06,0.117,0.82,135.012,174222
spotify:track:6AooRgSRDzbCYL4NZ4RCjU,Chal Bombay,spotify:artist:4Ai0pGz6GhQavjzaRhPTvz,DIVINE,68,"['desi hip hop', 'desi trap', 'hindi hip hop']",Kohinoor,52,0.862,0.619,6,-6.645,0,0.318,0.0434,0,0.117,0.512,95.036,174000
spotify:track:6M1afnInpvcuXSEs9CH8GG,Superman,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Zorawar,53,0.736,0.773,4,-8.171,0,0.0526,0.108,0.00151,0.103,0.601,132.064,231038
spotify:track:1nhJF3mMAL9UgBz3vLLNuM,First Kiss,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",First Kiss,54,0.848,0.761,7,-2.467,0,0.0974,0.0779,0,0.0647,0.324,93.978,219509
spotify:track:7uhINGViZPygI2AljxO8KN,cold/mess,spotify:artist:0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",cold/mess,55,0.509,0.477,11,-6.571,1,0.0262,0.309,0.0168,0.158,0.283,146.031,281218
spotify:track:1MGGL4HhGkixTKXpNj43Zb,नalla Freestyle,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",नalla Freestyle,51,0.876,0.47,0,-11.441,1,0.332,0.183,0.000214,0.143,0.583,132.926,177316
spotify:track:4vfIrh3XlvfCLbBQgM7Mdh,"Kuley Kuley (From ""Honey 3.0"")",spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']","Kuley Kuley (From ""Honey 3.0"")",53,0.751,0.731,8,-4.093,1,0.142,0.307,1.03E-05,0.0454,0.868,79.999,189000
spotify:track:52L4zA87EinFEoGZ8WPlgE,Morni,spotify:artist:5UdFr0GeO7jKIaNIJgwB36,Raftaar,63,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Morni,55,0.85,0.659,9,-4.439,0,0.0483,0.313,0,0.0966,0.604,120.025,161625
spotify:track:3kSSWkrIMhhqBJem3DOjmr,Lapata,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",GLORY,54,0.732,0.653,7,-5.875,0,0.0518,0.465,0,0.0659,0.476,107.98,191082
spotify:track:5yUxKeTYbocSVfT1BUWJpb,Machayenge,spotify:artist:008PpLcKUtVXle6JSwkq3I,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Machayenge,53,0.802,0.62,7,-9.023,0,0.199,0.0172,0,0.0564,0.745,104.985,152142
spotify:track:3syqe1nnZ4eHjhsc0qM5UW,Naksha,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",SHAKTI,54,0.66,0.838,9,-7.726,1,0.289,0.184,0,0.679,0.631,75.152,206400
spotify:track:7A9zMoPZw4fN7zSVXINeEF,Makhna,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Makhna,53,0.846,0.739,11,-3.837,0,0.171,0.0385,2.24E-05,0.0929,0.259,104.98,191761
spotify:track:3l3BzT3Ovdx2mQK366r5Ei,Prarthana,spotify:artist:5C1S9XwxMuuCciutwMhp5t,KR$NA,65,"['desi hip hop', 'desi trap', 'hindi hip hop']",FAR FROM OVER,55,0.903,0.844,11,-5.436,0,0.0974,0.133,0,0.114,0.823,121.988,199672
spotify:track:6EtrXGLsSPtq2TSGF3iiZ9,GOAT SHIT,spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",MONOPOLY MOVES,52,0.913,0.706,1,-4.775,1,0.0684,0.392,2.70E-05,0.11,0.167,133.971,231044
spotify:track:43mHckutQvJr49nT0UvRxy,Sage,spotify:artist:72beYOeW2sb2yfcS4JsRvb,Ritviz,58,"['desi hip hop', 'desi pop', 'hindi indie', 'indian edm', 'indian indie']",Ved,53,0.663,0.412,5,-8.195,0,0.364,0.00434,0.019,0.215,0.356,98.023,230204
spotify:track:3dKG1vk1DMZqjFk1BdxuOu,Laapata,spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",Shayad Woh Sune,52,0.624,0.516,7,-8.619,1,0.0302,0.455,0.000189,0.334,0.363,86.999,234545
spotify:track:6nqcnz9l2e9HBFS7j3E5Z7,Alag Aasmaan - Acoustic,spotify:artist:4gdMJYnopf2nEUcanAwstx,Anuv Jain,77,"['desi pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",Alag Aasmaan (Acoustic),52,0.636,0.103,5,-13.387,1,0.0435,0.92,1.19E-06,0.108,0.67,115.523,212000
spotify:track:3GPvDPNmVek5FSp8IsK5AC,Malamaal,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",GLORY,52,0.715,0.722,1,-4.417,1,0.26,0.124,0,0.61,0.607,129.895,188245
spotify:track:21Pn6p1f7GyZ7FurZYnJc5,"Chhote Chhote Peg (From ""Sonu Ke Titu Ki Sweety"")",spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Yo Yo Honey Singh Is Back,53,0.831,0.908,7,-3.317,1,0.101,0.328,0.00371,0.077,0.734,104.962,203881
spotify:track:2YevgojIN3UouxDM5JjzE0,Awaargi,spotify:artist:4wwYGgSpeBtvk5WX6HBqzw,Aditya A,61,"['desi pop', 'hindi indie']",Awaargi,53,0.643,0.33,5,-13.074,1,0.0318,0.854,0.404,0.151,0.796,93.093,61491
spotify:track:0YLSjVxSb5FT1Bo8Tnxr8j,Baaraat,spotify:artist:72beYOeW2sb2yfcS4JsRvb,Ritviz,58,"['desi hip hop', 'desi pop', 'hindi indie', 'indian edm', 'indian indie']",Baaraat,52,0.678,0.449,4,-9.379,0,0.0869,0.477,0,0.536,0.606,100.033,222096
spotify:track:6iF1UgWYMiDzlBfvamTNdP,Fuck Them,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",GLORY,55,0.843,0.75,10,-5.209,0,0.215,0.278,0,0.493,0.895,100.026,230111
spotify:track:0OsuHhPPArdFzJGuIAacnN,Desperado,spotify:artist:5PVSEFUT4Inqu3yEq56Ku9,Raghav,60,"['desi pop', 'hindi indie']",Desperado,55,0.781,0.7,11,-5.295,0,0.0693,0.103,0,0.307,0.585,98.023,247000
spotify:track:6V7QyA9N0Zp7C6k8qsYfpm,Kahaan Ho Tum,spotify:artist:0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",Mismatched: Season 1 (Music from the Netflix Original Series),53,0.714,0.393,5,-10.157,1,0.0754,0.733,0.00192,0.123,0.72,67.589,155289
spotify:track:7JPm2b4cGzGnxvo5hsLjGu,She Don't Give A,spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",The Carnival,53,0.557,0.474,2,-9.415,0,0.345,0.517,3.08E-06,0.112,0.267,162.971,206134
spotify:track:2R3CJquLzefg8IYp0K0hnB,Rangisari Lofi Mix,spotify:artist:4hGFNXuWut4b2sfJCJJNEo,Kanishk Seth,55,"['desi pop', 'hindi indie', 'indian indie', 'modern bollywood']",Rangisari Lofi Mix,54,0.424,0.451,10,-7.874,1,0.0291,0.707,1.53E-05,0.151,0.136,139.972,181215
spotify:track:3jW6x7dyYFUr5LNfWC2TFU,Caliente,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",GLORY,55,0.781,0.62,0,-7.044,0,0.219,0.583,3.01E-06,0.19,0.518,129.932,195107
spotify:track:6GS4oa5YTYzDLEvzcZGm4i,Sheeshe Wali Chunni,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",GLORY,53,0.861,0.829,10,-3.946,0,0.0503,0.498,0,0.0764,0.816,122.965,189031
spotify:track:1YEqs3pLKemaxAd7Tyr5eP,Hide It,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",GLORY,55,0.513,0.743,6,-7.121,1,0.341,0.372,0,0.186,0.114,195.939,184213
spotify:track:7E7Qr1dkP0tZytL0EjLD6e,Rap God,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",GLORY,53,0.799,0.705,2,-6.136,1,0.144,0.178,0,0.0823,0.238,111.958,203253
spotify:track:5SQzNdM0LfPWZiMEfRsItB,Shamaan De Vele,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",GLORY,53,0.751,0.846,3,-5.325,0,0.321,0.652,0,0.127,0.472,93.997,171157
spotify:track:0NapkeC45rszeuSgbvcjx4,Maan Meri Jaan (Afterlife),spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",Maan Meri Jaan (Afterlife),53,0.62,0.591,6,-5.21,0,0.067,0.0873,0,0.0964,0.432,95.812,186998
spotify:track:5FLgOuLoVwwUUF7IL36Lux,Apna Time Aayega,spotify:artist:4Ai0pGz6GhQavjzaRhPTvz,DIVINE,68,"['desi hip hop', 'desi trap', 'hindi hip hop']",Gully Boy (Original Motion Picture Soundtrack),51,0.766,0.618,11,-8.552,0,0.124,0.0187,0.000115,0.181,0.514,95.055,140463
spotify:track:4mQpBIJKBpd8lcrtZ73SP8,Let's Nacho,spotify:artist:2CkrXQPoBz8jTQ3u0ZeLPh,Nucleya,52,"['desi hip hop', 'hindi hip hop', 'indian edm', 'indian indie']",Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),50,0.742,0.947,0,-3.749,1,0.0321,0.0906,0.0221,0.0721,0.88,130.043,215075
spotify:track:5RrOyaV2xOAnf62uWj24dB,OOPS,spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",OOPS,48,0.918,0.673,0,-5.084,1,0.184,0.314,0,0.0555,0.828,99.952,163200
spotify:track:4JebLCO8mRNgLCb9iNQwNW,Manali Trance,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",The Shaukeens (Original Motion Picture Soundtrack),49,0.613,0.84,6,-4.112,1,0.076,0.00807,1.58E-05,0.212,0.899,156.051,203206
spotify:track:3e1g159cSgose2jHQj9uzd,KODAK,spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",KODAK,49,0.645,0.659,10,-6.784,0,0.567,0.129,0,0.0747,0.534,80.714,363203
spotify:track:32b4c1nr1MmuV3zQlUFuj4,WuShang Clan,spotify:artist:352KPlYGQPAPpvAt8tnilG,Dank Rishu,36,['hindi hip hop'],WuShang Clan,50,0.703,0.736,11,-6.768,0,0.36,0.158,0,0.378,0.707,95.011,156631
spotify:track:2IodN2cQX9LASXaRu6Ovqd,TRAP PRAA,spotify:artist:5UdFr0GeO7jKIaNIJgwB36,Raftaar,63,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",PRAA,49,0.81,0.664,10,-7.103,0,0.0442,0.117,2.02E-06,0.271,0.8,91.468,191901
spotify:track:1uBScPDkr0M98KHxsX4QKp,Asal G,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",Lunch Break,51,0.854,0.742,0,-7.301,1,0.162,0.327,0,0.139,0.76,139.964,221142
spotify:track:6WUHTxhrhP7HzcbPxkYmsh,Light Theesko,spotify:artist:7hYZXC29LqX4vWGloviTyG,Baba Sehgal,54,"['desi hip hop', 'hindi hip hop']",Mr Perfect,49,0.786,0.914,7,-4.243,1,0.116,0.164,0.000678,0.356,0.852,135.987,265071
spotify:track:28kyo9EteTcHPozMYsJM2r,Dakla 2 - Extended Version,spotify:artist:0nFWwB5eQCvOdqGRlWVqBK,Bandish Projekt,43,"['desi hip hop', 'gujarati garba', 'hindi hip hop']",Dakla 2,51,0.473,0.886,1,-5.11,1,0.0883,0.0767,0.00016,0.0956,0.331,144.98,581538
spotify:track:0vjpPvCtO9aUjLGSQAfyiR,101,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",101,49,0.919,0.647,1,-7.748,1,0.266,0.525,0,0.117,0.544,137.264,197154
spotify:track:67ZZqOrQH4Bshguxw9GPkh,Let's Nacho,spotify:artist:2CkrXQPoBz8jTQ3u0ZeLPh,Nucleya,52,"['desi hip hop', 'hindi hip hop', 'indian edm', 'indian indie']",The Badshah of Party Hits,50,0.742,0.947,0,-3.749,1,0.0321,0.0905,0.0221,0.0721,0.88,130.041,215075
spotify:track:33bPdLBq3TgYW4IfYMritC,MUNDE BUSY,spotify:artist:69xcFpmqTOmFNOL08Bxyci,Talha Anjum,71,"['desi hip hop', 'hindi hip hop', 'pakistani hip hop', 'urdu hip hop']",FOR THA DOGS,52,0.9,0.575,5,-7.568,1,0.254,0.332,0,0.327,0.499,97.977,183673
spotify:track:6vIpkg9mdc5kDYvwuO6Qtc,Kaisey Jiyun,spotify:artist:7b6Ui7JVaBDEfZB9k6nHL0,The Local Train,64,"['hindi indie', 'indian indie', 'indian rock', 'new delhi indie']",Aalas Ka Pedh,49,0.386,0.824,11,-5.225,0,0.0317,0.000306,6.37E-06,0.27,0.362,163.99,239085
spotify:track:3gnPrVFy7vgmxw6L4UbuBE,Firse Machayenge,spotify:artist:008PpLcKUtVXle6JSwkq3I,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Firse Machayenge,49,0.791,0.823,3,-5.065,0,0.204,0.294,0,0.0645,0.832,99.937,207428
spotify:track:3Q5BQWsUppPbExNmxZv7js,Bring Me Back,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Spoken Word,48,0.825,0.756,7,-6.73,0,0.145,0.396,4.12E-05,0.0965,0.807,114.961,192208
spotify:track:71VXewVKFs0HcwEom489zH,Machayenge 4,spotify:artist:5C1S9XwxMuuCciutwMhp5t,KR$NA,65,"['desi hip hop', 'desi trap', 'hindi hip hop']",Machayenge 4,49,0.833,0.8,11,-4.56,0,0.298,0.262,0,0.435,0.685,124.982,398750
spotify:track:49nyCtiklUSNz3zxHCX4T2,Daftar Ki Girl,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Desi Kalakaar,50,0.778,0.596,0,-4.287,1,0.0444,0.0674,0,0.168,0.509,95.976,187756
spotify:track:46HUXpfLQmX8t0QcDr4w7W,Khudi,spotify:artist:7b6Ui7JVaBDEfZB9k6nHL0,The Local Train,64,"['hindi indie', 'indian indie', 'indian rock', 'new delhi indie']",Vaaqif,50,0.626,0.79,3,-6.502,1,0.0397,0.0196,8.86E-05,0.106,0.539,127.039,297642
spotify:track:3Ro0jYDrZcygFkdomURHqt,Baarishein (Acoustic),spotify:artist:4gdMJYnopf2nEUcanAwstx,Anuv Jain,77,"['desi pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",Baarishein (Acoustic),51,0.42,0.158,1,-13.947,1,0.0365,0.822,5.34E-06,0.132,0.316,150.594,209250
spotify:track:0h8un22kQc4gP7vivDNwiL,Swah!,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",Lunch Break,48,0.847,0.563,8,-7.821,1,0.114,0.0338,0,0.154,0.499,136.944,284013
spotify:track:6FN68TXRiK095cQzv9tG5c,Been a While,spotify:artist:5C1S9XwxMuuCciutwMhp5t,KR$NA,65,"['desi hip hop', 'desi trap', 'hindi hip hop']",Time Will Tell,51,0.835,0.694,2,-7.414,1,0.0978,0.0507,0,0.194,0.465,98.951,227878
